dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
adamson,200,combined,44,CARS_pDS460,0.8525022268295288,0.7918337958448962,0.21821023523807526,0.48148148148148145,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,CCND3_pDS006,-0.12384223937988281,0.07725043126078153,0.04109559580683708,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,DAD1_pDS499,0.45471614599227905,0.5241206030150755,0.011113840155303478,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,DARS_pDS495,0.7458722591400146,0.5744933623340585,0.017369534820318222,0.3793103448275862,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,DDRGK1_pDS041,0.5706109404563904,0.545235130878272,0.008158905431628227,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,DERL2_pDS042,0.5709248781204224,0.5485517137928448,0.011032345704734325,0.14285714285714285,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,DNAJC19_pDS026,0.9005264043807983,0.8443591089777245,0.11612287163734436,0.5384615384615384,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,EIF2AK3_pBA572,0.5276011228561401,0.5729650389879046,0.028385352343320847,0.2903225806451613,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,EIF2B4_pDS491,0.8580522537231445,0.7785190049198047,0.044839825481176376,0.3793103448275862,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,GMPPB_pDS391,0.22984537482261658,0.15372084302107553,0.01304505206644535,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,GNPNAT1_pDS506,-0.13282543420791626,-0.04421060526513163,0.014591088518500328,0.02564102564102564,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,Gal4-4(mod)_pBA582,0.43999582529067993,0.47448436210905276,0.009501717053353786,0.08108108108108109,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,HARS_pDS466,0.8389122486114502,0.760367044313803,0.09555058181285858,0.6,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,HSPA9_pDS088,0.7970167398452759,0.7989544738618467,0.30605292320251465,0.5384615384615384,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,HYOU1_pDS089,0.33148860931396484,0.48955973899347494,0.01047564297914505,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,IARS2_pDS090,0.8559317588806152,0.819050033394655,0.13474009931087494,0.6,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,IDH3A_pDS393,0.22408032417297363,0.3056326408160205,0.017225392162799835,0.14285714285714285,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,IER3IP1_pDS002,0.5819559097290039,0.6386289657241433,0.025279002264142036,0.14285714285714285,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,IER3IP1_pDS110,0.5770500302314758,0.5955433885847147,0.017810776829719543,0.25,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,KCTD16_pDS096,0.367815762758255,0.3639540988524714,0.010752148926258087,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,MRGBP_pDS124,-0.015037398785352707,0.25507087677191936,0.024239402264356613,0.25,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,MTHFD1_pDS395,0.13591158390045166,0.15592139803495086,0.06385787576436996,0.21212121212121213,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,OST4_pDS353,0.49074193835258484,0.5177313874339926,0.009142455644905567,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,P4HB_pDS397,0.15980912744998932,0.216183904597615,0.014174413867294788,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,PDIA6_pDS029,0.04860004037618637,0.2934103352583815,0.04366537556052208,0.08108108108108109,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,PSMD4_pDS488,-0.08256310224533081,0.17680348638847956,0.11189552396535873,0.14285714285714285,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,QARS_pDS510,0.8707205653190613,0.8026340658516464,0.09969091415405273,0.5384615384615384,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,SAMM50_pDS156,0.8061075210571289,0.658369459236481,0.016941465437412262,0.5384615384615384,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,SEC61A1_pDS031,0.637198805809021,0.6520378009450237,0.039920225739479065,0.3793103448275862,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,SEC61A1_pDS032,0.5727672576904297,0.5549583739593491,0.04965647682547569,0.3333333333333333,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,SEC61B_pDS033,0.4169309139251709,0.3509442736068403,0.01147424429655075,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,SEC61B_pDS162,0.3677070736885071,0.3027480687017176,0.013237841427326202,0.14285714285714285,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,SEL1L_pDS373,0.355135440826416,0.3723078076951924,0.026346344500780106,0.17647058823529413,results_merged_3seed/hvg200/adamson__combined__s44f30-40.json
adamson,200,combined,44,SLC39A7_pDS219,0.4416242241859436,0.28694667366684173,0.01330584567040205,0.25,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,SLMO2_pDS433,0.8456631302833557,0.8057271431785796,0.07566799968481064,0.5384615384615384,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,SOCS1_pDS479,0.40741610527038574,0.4806990174754369,0.021032361313700676,0.2903225806451613,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,SPCS2_pDS401,0.493836373090744,0.46356558913972856,0.00952684972435236,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,SRPR_pDS482,-0.20230479538440704,-0.19776194404860126,0.030313285067677498,0.05263157894736842,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,STT3A_pDS011,0.4104043245315552,0.38446411160279015,0.011142642237246037,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,TIMM23_pDS284,0.7975988388061523,0.688214205355134,0.013561784289777279,0.3793103448275862,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,combined,44,TMEM167A_pDS038,0.6512457728385925,0.7335493638151585,0.01826263964176178,0.25,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,TTI2_pDS408,-0.16863173246383667,0.06825620640516013,0.01784149743616581,0.1111111111111111,results_merged_3seed/hvg200/adamson__combined__s44f40-50.json
adamson,200,combined,44,UFL1_pDS410,0.5568161010742188,0.47645541138528474,0.009251493960618973,0.21212121212121213,results_merged_3seed/hvg200/adamson__combined__s44f20-30.json
adamson,200,combined,44,UFM1_pDS040,0.5497517585754395,0.4819920498012451,0.008329087868332863,0.21212121212121213,results_merged_3seed/hvg200/adamson__combined__s44f10-20.json
adamson,200,combined,44,YIPF5_pDS186,0.5656064748764038,0.5699842496062402,0.02068420872092247,0.25,results_merged_3seed/hvg200/adamson__combined__s44f0-10.json
adamson,200,gene_ontology,42,AMIGO3_pDS434,0.42416566610336304,0.34532001249534133,0.010719817131757736,0.08108108108108109,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,ARHGAP22_pDS458,0.2773672938346863,0.3817205430135754,0.020078454166650772,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,ASCC3_pDS052,0.1935645341873169,0.30524199551565767,0.04542820155620575,0.21212121212121213,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,ATP5B_pDS055,0.6768940687179565,0.5201966999912989,0.01530841551721096,0.3793103448275862,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,CAD_pDS468,-0.09597717225551605,0.01521638040951024,0.08471395820379257,0.21212121212121213,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,CARS_pDS460,0.8523718118667603,0.7928793219830497,0.2177695780992508,0.48148148148148145,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,CCND3_pDS006,-0.11937502026557922,0.08204305107627692,0.04061911627650261,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,DAD1_pDS499,0.4549776613712311,0.5267351683792095,0.010963419452309608,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,DARS_pDS495,0.7428053021430969,0.5716492912322809,0.017730094492435455,0.3793103448275862,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,DDRGK1_pDS041,0.5713254809379578,0.5438235955898898,0.008058471605181694,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,DERL2_pDS042,0.5705063343048096,0.5487632190804771,0.011159318499267101,0.14285714285714285,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,DNAJC19_pDS026,0.9002044796943665,0.8431905797644942,0.11623545736074448,0.5384615384615384,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,EIF2AK3_pBA572,0.524163007736206,0.5718775113918918,0.028580008074641228,0.2903225806451613,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,EIF2B4_pDS491,0.8573843836784363,0.7772972239171115,0.04469453915953636,0.3333333333333333,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,GMPPB_pDS391,0.22958680987358093,0.15535588389709745,0.012958385981619358,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,GNPNAT1_pDS506,-0.13239814341068268,-0.04264906622665567,0.014259535819292068,0.02564102564102564,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,Gal4-4(mod)_pBA582,0.4406169056892395,0.4735768394209856,0.00966265145689249,0.08108108108108109,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,HARS_pDS466,0.8353589773178101,0.7587875042329734,0.09645106643438339,0.6,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,HSPA9_pDS088,0.7974036931991577,0.7978039450986275,0.30685463547706604,0.5384615384615384,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,HYOU1_pDS089,0.3317568302154541,0.49135978399459995,0.010774392634630203,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,IARS2_pDS090,0.8548094630241394,0.8198315532257209,0.13480912148952484,0.6,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,IDH3A_pDS393,0.22591432929039001,0.31080477011925306,0.017205558717250824,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,IER3IP1_pDS002,0.5866216421127319,0.6453041326033152,0.02501438930630684,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,IER3IP1_pDS110,0.5760676860809326,0.594742368559214,0.01783086359500885,0.25,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,KCTD16_pDS096,0.3684329390525818,0.36743868596714924,0.01024269126355648,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,MRGBP_pDS124,-0.018107296898961067,0.25246081152028804,0.024418191984295845,0.25,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,MTHFD1_pDS395,0.135538250207901,0.156638415960399,0.06385314464569092,0.21212121212121213,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,OST4_pDS353,0.4915405511856079,0.5180501455224791,0.009000396355986595,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,P4HB_pDS397,0.16422249376773834,0.2168244206105153,0.01420770026743412,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,PDIA6_pDS029,0.04878363013267517,0.29288682217055434,0.04367726668715477,0.08108108108108109,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,PSMD4_pDS488,-0.08466701209545135,0.17633922460783683,0.11229417473077774,0.14285714285714285,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,QARS_pDS510,0.8683168888092041,0.8011685292132305,0.10108412057161331,0.5384615384615384,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,SAMM50_pDS156,0.8036351203918457,0.6662791569789246,0.018351687118411064,0.48148148148148145,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,SEC61A1_pDS031,0.6372673511505127,0.6503742593564841,0.03988609462976456,0.3793103448275862,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,SEC61A1_pDS032,0.5687137842178345,0.5572774319357985,0.04985865205526352,0.3793103448275862,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,SEC61B_pDS033,0.4151687026023865,0.3498072451811296,0.011659822426736355,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,SEC61B_pDS162,0.3673473000526428,0.3026160654016351,0.013401436619460583,0.14285714285714285,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,SEL1L_pDS373,0.3645058870315552,0.3751128778219456,0.026058340445160866,0.17647058823529413,results_merged_3seed/hvg200/adamson__gene_ontology__s42f30-40.json
adamson,200,gene_ontology,42,SLC39A7_pDS219,0.4428628981113434,0.2870666766669167,0.013308398425579071,0.25,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,SLMO2_pDS433,0.8449133634567261,0.8083852096302407,0.07579872012138367,0.5384615384615384,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,SOCS1_pDS479,0.40686869621276855,0.48124803120078,0.02117067389190197,0.2903225806451613,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,SPCS2_pDS401,0.49596109986305237,0.4651646291157279,0.00942437257617712,0.14285714285714285,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,SRPR_pDS482,-0.20421570539474487,-0.199207980199505,0.030062204226851463,0.05263157894736842,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,STT3A_pDS011,0.41203799843788147,0.38577064426610674,0.011063523590564728,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,TIMM23_pDS284,0.7974368929862976,0.688476711917798,0.013601170852780342,0.3793103448275862,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,42,TMEM167A_pDS038,0.6503549814224243,0.7302710306274536,0.01837530918419361,0.25,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,TTI2_pDS408,-0.1672409623861313,0.07072076801920049,0.017683133482933044,0.1111111111111111,results_merged_3seed/hvg200/adamson__gene_ontology__s42f40-50.json
adamson,200,gene_ontology,42,UFL1_pDS410,0.56059330701828,0.4801440036000901,0.00909541267901659,0.21212121212121213,results_merged_3seed/hvg200/adamson__gene_ontology__s42f20-30.json
adamson,200,gene_ontology,42,UFM1_pDS040,0.5532078146934509,0.488694217355434,0.008154010400176048,0.21212121212121213,results_merged_3seed/hvg200/adamson__gene_ontology__s42f10-20.json
adamson,200,gene_ontology,42,YIPF5_pDS186,0.5663769245147705,0.5696932423310583,0.020492324605584145,0.25,results_merged_3seed/hvg200/adamson__gene_ontology__s42f0-10.json
adamson,200,gene_ontology,43,AMIGO3_pDS434,0.42158806324005127,0.34522551009734304,0.009706118144094944,0.08108108108108109,results_merged_3seed/hvg200/adamson__gene_ontology__s43f10-20.json
